level,notation,prefLabel
2,Ges Fa 200,"Altertum bis 3000 v. Chr."
2,Ges Fa 300,"Altertum 3000 - 2000"
2,Ges Fa 400,"Altertum 2000 - 1000"
2,Ges Fa 500,"Altertum 1000 - 500"
2,Ges Fa 600,"Altertum 500 - 0"
2,Ges Fa 800,"Altertum 0 - 500"
2,Ges Fa 1000,"Mittelalter 400/500 - 1500"
2,Ges Fa 1300,"Frühes Mittelalter 400 - 900"
2,Ges Fa 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges Fa 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges Fa 2000,"Neuzeit 1500 - 2000"
2,Ges Fa 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges Fa 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges Fa 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges Fa 2700,"19. Jahrhundert 1789 - 1914"
2,Ges Fa 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges Fa 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges Fa 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges Fa 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges Fa 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges Fa 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges Fa 3700,"Nachkriegszeit 1945 - 2000"
1,Ges Fb,"Franz. Kolonialreich u. Communaut& (im ganzen)"
2,Ges Fb 100,"Altertum bis 500 .n. Chr."
2,Ges Fb 200,"Altertum bis 3000 v. Chr."
2,Ges Fb 300,"Altertum 3000 - 2000"
2,Ges Fb 400,"Altertum 2000 - 1000"
2,Ges Fb 500,"Altertum 1000 - 500"
2,Ges Fb 600,"Altertum 500 - 0"
2,Ges Fb 800,"Altertum 0 - 500"
2,Ges Fb 1000,"Mittelalter 400/500 - 1500"
2,Ges Fb 1300,"Frühes Mittelalter 400 - 900"
2,Ges Fb 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges Fb 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges Fb 2000,"Neuzeit 1500 - 2000"
2,Ges Fb 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges Fb 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges Fb 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges Fb 2700,"19. Jahrhundert 1789 - 1914"
2,Ges Fb 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges Fb 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges Fb 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges Fb 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges Fb 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges Fb 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges Fb 3700,"Nachkriegszeit 1945 - 2000"
1,Ges J,"Italien"
2,Ges J 100,"Altertum bis 500 .n. Chr."
2,Ges J 200,"Altertum bis 3000 v. Chr."
2,Ges J 300,"Altertum 3000 - 2000"
2,Ges J 400,"Altertum 2000 - 1000"
2,Ges J 500,"Altertum 1000 - 500"
2,Ges J 600,"Altertum 500 - 0"
2,Ges J 800,"Altertum 0 - 500"
2,Ges J 1000,"Mittelalter 400/500 - 1500"
2,Ges J 1300,"Frühes Mittelalter 400 - 900"
2,Ges J 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges J 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges J 2000,"Neuzeit 1500 - 2000"
2,Ges J 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges J 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges J 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges J 2700,"19. Jahrhundert 1789 - 1914"
2,Ges J 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges J 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges J 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges J 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges J 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges J 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges J 3700,"Nachkriegszeit 1945 - 2000"
1,Ges Ja,"Italien, einzelne Teile (alph.)"
2,Ges Ja 100,"Altertum bis 500 .n. Chr."
2,Ges Ja 200,"Altertum bis 3000 v. Chr."
2,Ges Ja 300,"Altertum 3000 - 2000"
2,Ges Ja 400,"Altertum 2000 - 1000"
2,Ges Ja 500,"Altertum 1000 - 500"
2,Ges Ja 600,"Altertum 500 - 0"
2,Ges Ja 800,"Altertum 0 - 500"
2,Ges Ja 1000,"Mittelalter 400/500 - 1500"
2,Ges Ja 1300,"Frühes Mittelalter 400 - 900"
2,Ges Ja 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges Ja 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges Ja 2000,"Neuzeit 1500 - 2000"
2,Ges Ja 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges Ja 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges Ja 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges Ja 2700,"19. Jahrhundert 1789 - 1914"
2,Ges Ja 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges Ja 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges Ja 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges Ja 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges Ja 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges Ja 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges Ja 3700,"Nachkriegszeit 1945 - 2000"
1,Ges M,"Polen"
2,Ges M 100,"Altertum bis 500 .n. Chr."
2,Ges M 200,"Altertum bis 3000 v. Chr."
2,Ges M 300,"Altertum 3000 - 2000"
2,Ges M 400,"Altertum 2000 - 1000"
2,Ges M 500,"Altertum 1000 - 500"
2,Ges M 600,"Altertum 500 - 0"
2,Ges M 800,"Altertum 0 - 500"
2,Ges M 1000,"Mittelalter 400/500 - 1500"
2,Ges M 1300,"Frühes Mittelalter 400 - 900"
2,Ges M 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges M 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges M 2000,"Neuzeit 1500 - 2000"
2,Ges M 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges M 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges M 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges M 2700,"19. Jahrhundert 1789 - 1914"
2,Ges M 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges M 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges M 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges M 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges M 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges M 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges M 3700,"Nachkriegszeit 1945 - 2000"
1,Ges Ma,"Polen, einzelne Teile (alph.)"
2,Ges Ma 100,"Altertum bis 500 .n. Chr."
2,Ges Ma 200,"Altertum bis 3000 v. Chr."
2,Ges Ma 300,"Altertum 3000 - 2000"
2,Ges Ma 400,"Altertum 2000 - 1000"
2,Ges Ma 500,"Altertum 1000 - 500"
2,Ges Ma 600,"Altertum 500 - 0"
2,Ges Ma 800,"Altertum 0 - 500"
2,Ges Ma 1000,"Mittelalter 400/500 - 1500"
2,Ges Ma 1300,"Frühes Mittelalter 400 - 900"
2,Ges Ma 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges Ma 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges Ma 2000,"Neuzeit 1500 - 2000"
2,Ges Ma 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges Ma 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges Ma 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges Ma 2700,"19. Jahrhundert 1789 - 1914"
2,Ges Ma 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges Ma 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges Ma 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges Ma 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges Ma 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges Ma 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges Ma 3700,"Nachkriegszeit 1945 - 2000"
1,Ges N,"Rußland u. Sowjetunion"
2,Ges N 100,"Altertum bis 500 .n. Chr."
2,Ges N 200,"Altertum bis 3000 v. Chr."
2,Ges N 300,"Altertum 3000 - 2000"
2,Ges N 400,"Altertum 2000 - 1000"
2,Ges N 500,"Altertum 1000 - 500"
2,Ges N 600,"Altertum 500 - 0"
2,Ges N 800,"Altertum 0 - 500"
2,Ges N 1000,"Mittelalter 400/500 - 1500"
2,Ges N 1300,"Frühes Mittelalter 400 - 900"
2,Ges N 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges N 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges N 2000,"Neuzeit 1500 - 2000"
2,Ges N 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges N 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges N 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges N 2700,"19. Jahrhundert 1789 - 1914"
2,Ges N 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges N 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges N 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges N 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges N 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges N 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges N 3700,"Nachkriegszeit 1945 - 2000"
1,Ges Na,"Rußland u. Sowjetunion, einzelne Teile (incl.d.asiat.Gebiete) (alph.)"
2,Ges Na 100,"Altertum bis 500 .n. Chr."
2,Ges Na 200,"Altertum bis 3000 v. Chr."
2,Ges Na 300,"Altertum 3000 - 2000"
2,Ges Na 400,"Altertum 2000 - 1000"
2,Ges Na 500,"Altertum 1000 - 500"
2,Ges Na 600,"Altertum 500 - 0"
2,Ges Na 800,"Altertum 0 - 500"
2,Ges Na 1000,"Mittelalter 400/500 - 1500"
2,Ges Na 1300,"Frühes Mittelalter 400 - 900"
2,Ges Na 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges Na 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges Na 2000,"Neuzeit 1500 - 2000"
2,Ges Na 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges Na 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges Na 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges Na 2700,"19. Jahrhundert 1789 - 1914"
2,Ges Na 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges Na 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges Na 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges Na 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges Na 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges Na 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges Na 3700,"Nachkriegszeit 1945 - 2000"
1,Ges P,"Afrika"
2,Ges P 100,"Altertum bis 500 .n. Chr."
2,Ges P 200,"Altertum bis 3000 v. Chr."
2,Ges P 300,"Altertum 3000 - 2000"
2,Ges P 400,"Altertum 2000 - 1000"
2,Ges P 500,"Altertum 1000 - 500"
2,Ges P 600,"Altertum 500 - 0"
2,Ges P 800,"Altertum 0 - 500"
2,Ges P 1000,"Mittelalter 400/500 - 1500"
2,Ges P 1300,"Frühes Mittelalter 400 - 900"
2,Ges P 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges P 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges P 2000,"Neuzeit 1500 - 2000"
2,Ges P 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges P 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges P 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges P 2700,"19. Jahrhundert 1789 - 1914"
2,Ges P 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges P 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges P 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges P 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges P 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges P 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges P 3700,"Nachkriegszeit 1945 - 2000"
1,Ges Pa,"Afrika, einzelne Teile (alph.)"
2,Ges Pa 100,"Altertum bis 500 .n. Chr."
2,Ges Pa 200,"Altertum bis 3000 v. Chr."
2,Ges Pa 300,"Altertum 3000 - 2000"
2,Ges Pa 400,"Altertum 2000 - 1000"
2,Ges Pa 500,"Altertum 1000 - 500"
2,Ges Pa 600,"Altertum 500 - 0"
2,Ges Pa 800,"Altertum 0 - 500"
2,Ges Pa 1000,"Mittelalter 400/500 - 1500"
2,Ges Pa 1300,"Frühes Mittelalter 400 - 900"
2,Ges Pa 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges Pa 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges Pa 2000,"Neuzeit 1500 - 2000"
2,Ges Pa 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges Pa 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges Pa 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges Pa 2700,"19. Jahrhundert 1789 - 1914"
2,Ges Pa 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges Pa 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges Pa 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges Pa 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges Pa 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges Pa 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges Pa 3700,"Nachkriegszeit 1945 - 2000"
1,Ges R,"Amerika (außer USA)"
2,Ges R 100,"Altertum bis 500 .n. Chr."
2,Ges R 200,"Altertum bis 3000 v. Chr."
2,Ges R 300,"Altertum 3000 - 2000"
2,Ges R 400,"Altertum 2000 - 1000"
2,Ges R 500,"Altertum 1000 - 500"
2,Ges R 600,"Altertum 500 - 0"
2,Ges R 800,"Altertum 0 - 500"
2,Ges R 1000,"Mittelalter 400/500 - 1500"
2,Ges R 1300,"Frühes Mittelalter 400 - 900"
2,Ges R 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges R 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges R 2000,"Neuzeit 1500 - 2000"
2,Ges R 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges R 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges R 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges R 2700,"19. Jahrhundert 1789 - 1914"
2,Ges R 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges R 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges R 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges R 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges R 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges R 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges R 3700,"Nachkriegszeit 1945 - 2000"
1,Ges Ra,"Amerika (außer USA),einzelne Teile (alph.)"
2,Ges Ra 100,"Altertum bis 500 .n. Chr."
2,Ges Ra 200,"Altertum bis 3000 v. Chr."
2,Ges Ra 300,"Altertum 3000 - 2000"
2,Ges Ra 400,"Altertum 2000 - 1000"
2,Ges Ra 500,"Altertum 1000 - 500"
2,Ges Ra 600,"Altertum 500 - 0"
2,Ges Ra 800,"Altertum 0 - 500"
2,Ges Ra 1000,"Mittelalter 400/500 - 1500"
2,Ges Ra 1300,"Frühes Mittelalter 400 - 900"
2,Ges Ra 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges Ra 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges Ra 2000,"Neuzeit 1500 - 2000"
2,Ges Ra 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges Ra 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges Ra 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges Ra 2700,"19. Jahrhundert 1789 - 1914"
2,Ges Ra 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges Ra 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges Ra 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges Ra 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges Ra 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges Ra 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges Ra 3700,"Nachkriegszeit 1945 - 2000"
1,Ges Rb,"Iberische Welt"
2,Ges Rb 100,"Altertum bis 500 .n. Chr."
2,Ges Rb 200,"Altertum bis 3000 v. Chr."
2,Ges Rb 300,"Altertum 3000 - 2000"
2,Ges Rb 400,"Altertum 2000 - 1000"
2,Ges Rb 500,"Altertum 1000 - 500"
2,Ges Rb 600,"Altertum 500 - 0"
2,Ges Rb 800,"Altertum 0 - 500"
2,Ges Rb 1000,"Mittelalter 400/500 - 1500"
2,Ges Rb 1300,"Frühes Mittelalter 400 - 900"
2,Ges Rb 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges Rb 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges Rb 2000,"Neuzeit 1500 - 2000"
2,Ges Rb 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges Rb 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges Rb 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges Rb 2700,"19. Jahrhundert 1789 - 1914"
2,Ges Rb 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges Rb 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges Rb 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges Rb 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges Rb 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges Rb 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges Rb 3700,"Nachkriegszeit 1945 - 2000"
1,Ges S,"USA"
2,Ges S 100,"Altertum bis 500 .n. Chr."
2,Ges S 200,"Altertum bis 3000 v. Chr."
2,Ges S 300,"Altertum 3000 - 2000"
2,Ges S 400,"Altertum 2000 - 1000"
2,Ges S 500,"Altertum 1000 - 500"
2,Ges S 600,"Altertum 500 - 0"
2,Ges S 800,"Altertum 0 - 500"
2,Ges S 1000,"Mittelalter 400/500 - 1500"
2,Ges S 1300,"Frühes Mittelalter 400 - 900"
2,Ges S 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges S 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges S 2000,"Neuzeit 1500 - 2000"
2,Ges S 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges S 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges S 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges S 2700,"19. Jahrhundert 1789 - 1914"
2,Ges S 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges S 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges S 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges S 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges S 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges S 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges S 3700,"Nachkriegszeit 1945 - 2000"
1,Ges Sa,"USA, einzelne Teile (alph.)"
2,Ges Sa 100,"Altertum bis 500 .n. Chr."
2,Ges Sa 200,"Altertum bis 3000 v. Chr."
2,Ges Sa 300,"Altertum 3000 - 2000"
2,Ges Sa 400,"Altertum 2000 - 1000"
2,Ges Sa 500,"Altertum 1000 - 500"
2,Ges Sa 600,"Altertum 500 - 0"
2,Ges Sa 800,"Altertum 0 - 500"
2,Ges Sa 1000,"Mittelalter 400/500 - 1500"
2,Ges Sa 1300,"Frühes Mittelalter 400 - 900"
2,Ges Sa 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges Sa 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges Sa 2000,"Neuzeit 1500 - 2000"
2,Ges Sa 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges Sa 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges Sa 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges Sa 2700,"19. Jahrhundert 1789 - 1914"
2,Ges Sa 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges Sa 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges Sa 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges Sa 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges Sa 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges Sa 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges Sa 3700,"Nachkriegszeit 1945 - 2000"
1,Ges T,"Asien"
2,Ges T 100,"Altertum bis 500 .n. Chr."
2,Ges T 200,"Altertum bis 3000 v. Chr."
2,Ges T 300,"Altertum 3000 - 2000"
2,Ges T 400,"Altertum 2000 - 1000"
2,Ges T 500,"Altertum 1000 - 500"
2,Ges T 600,"Altertum 500 - 0"
2,Ges T 800,"Altertum 0 - 500"
2,Ges T 1000,"Mittelalter 400/500 - 1500"
2,Ges T 1300,"Frühes Mittelalter 400 - 900"
2,Ges T 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges T 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges T 2000,"Neuzeit 1500 - 2000"
2,Ges T 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges T 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges T 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges T 2700,"19. Jahrhundert 1789 - 1914"
2,Ges T 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges T 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges T 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges T 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges T 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges T 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges T 3700,"Nachkriegszeit 1945 - 2000"
1,Ges Ta,"Asien, einzelne Teile (alph.)"
2,Ges Ta 100,"Altertum bis 500 .n. Chr."
2,Ges Ta 200,"Altertum bis 3000 v. Chr."
2,Ges Ta 300,"Altertum 3000 - 2000"
2,Ges Ta 400,"Altertum 2000 - 1000"
2,Ges Ta 500,"Altertum 1000 - 500"
2,Ges Ta 600,"Altertum 500 - 0"
2,Ges Ta 800,"Altertum 0 - 500"
2,Ges Ta 1000,"Mittelalter 400/500 - 1500"
2,Ges Ta 1300,"Frühes Mittelalter 400 - 900"
2,Ges Ta 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges Ta 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges Ta 2000,"Neuzeit 1500 - 2000"
2,Ges Ta 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges Ta 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges Ta 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges Ta 2700,"19. Jahrhundert 1789 - 1914"
2,Ges Ta 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges Ta 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges Ta 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges Ta 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges Ta 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges Ta 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges Ta 3700,"Nachkriegszeit 1945 - 2000"
1,Ges Tb,"Islamische Welt, Islamländer"
2,Ges Tb 100,"Altertum bis 500 .n. Chr."
2,Ges Tb 200,"Altertum bis 3000 v. Chr."
2,Ges Tb 300,"Altertum 3000 - 2000"
2,Ges Tb 400,"Altertum 2000 - 1000"
2,Ges Tb 500,"Altertum 1000 - 500"
2,Ges Tb 600,"Altertum 500 - 0"
2,Ges Tb 800,"Altertum 0 - 500"
2,Ges Tb 1000,"Mittelalter 400/500 - 1500"
2,Ges Tb 1300,"Frühes Mittelalter 400 - 900"
2,Ges Tb 1500,"Hohes Mittelalter 900 - 1200/1250"
2,Ges Tb 1700,"Spätes Mittelalter 1200 - 1500"
2,Ges Tb 2000,"Neuzeit 1500 - 2000"
2,Ges Tb 2300,"Frühe Neuzeit 1500 - 1789/1815"
2,Ges Tb 2500,"Spätere Neuzeit 1789 - 2000"
2,Ges Tb 2600,"(nur f.d.franz. Geschichte) 1789 - 1815"
2,Ges Tb 2700,"19. Jahrhundert 1789 - 1914"
2,Ges Tb 2800,"(nur f.d. europäische Geschichte) 1848 - 1914"
2,Ges Tb 3000,"20. Jahrhundert (Zeitgeschichte) 1914 - 2000"
2,Ges Tb 3200,"Zeit des 1. Weltkrieges 1914 - 1919"
2,Ges Tb 3300,"Zwischenkriegszeit 1919 - 1939"
2,Ges Tb 3400,"(nur f.d. deutsche Geschichte) 1933 - 1945"
2,Ges Tb 3500,"Zeit des 2. Weltkrieges 1939 - 1945"
2,Ges Tb 3700,"Nachkriegszeit 1945 - 2000"
1,Ges V,"China"
2,Ges V 100,"bis 600 n. Chr."
2,Ges V 200,"bis 3000 v. Chr."
2,Ges V 300,"3000 - 2000"
2,Ges V 400,"2000 - 1000"
2,Ges V 500,"1122/1050 - 249"
2,Ges V 600,"249 v.Chr. - 220/65 n. Chr."
2,Ges V 800,"220 - 557/600"
2,Ges V 1000,"600 - 1400"
2,Ges V 1300,"600/618 - 906/960"
2,Ges V 1500,"960 - 1279"
2,Ges V 1700,"1227/80 - 1368/1400"
2,Ges V 2000,"1368/1400 - 2000"
2,Ges V 2300,"1368 - 1644"
2,Ges V 2500,"1644 - 2000"
2,Ges V 2700,"1644 - 1911"
2,Ges V 2800,"1839/40 - 1911/14"
2,Ges V 3000,"1912 - 2000"
2,Ges V 3300,"1912 - 1935/37"
2,Ges V 3500,"1937 - 1945"
2,Ges V 3700,"1945/49 - 2000"
1,Ges Va,"China, einzelne Teile (alph.)"
2,Ges Va 100,"bis 600 n. Chr."
2,Ges Va 200,"bis 3000 v. Chr."
2,Ges Va 300,"3000 - 2000"
