level,notation,prefLabel
3,8810,"Fakultäts-/Fachbereichsverwaltung"
3,8820,"Studentische Selbstverwaltung"
3,8830,"Zentrale Studienberatung"
2,890,"Zentral verwaltete Hörsäle und Lehrräume"
3,8600,"Hörsaal/Lehrraum"
2,900,"Zentralbibliothek"
3,9000,"Bibliothek"
3,9050,"Archiv"
2,910,"Hochschulrechenzentrum"
3,9100,"Rechenzentrum"
2,920,"Zentrale wissenschaftliche Einrichtungen"
3,9200,"Zentrale wissenschaftliche Einrichtungen allgemein"
3,9210,"Sprachenzentrum"
3,9220,"Sprachlabor"
3,9230,"Akademisches Auslandsamt"
3,9240,"Tierversuchsanlage"
3,9250,"Strahlenlabor"
3,9260,"Wissenschaftliche/Künstlerische Werkstätten"
3,9280,"Forschungs-/Technologie-/Transferstellen"
3,9290,"Weiterbildungszentrum"
2,930,"Zentrale Betriebs- und Versorgungseinrichtungen"
3,9300,"Zentrale Betriebs- und Versorgungseinrichtungen allgemein"
3,9305,"Arbeitssicherheit, Feuerwehr"
3,9310,"Hausverwaltung"
3,9320,"Foto-, Reprostelle"
3,9330,"Zentrale Betriebswerkstätten"
3,9340,"Materialversorgungslager der Hochschule"
3,9350,"Fahrbereitschaft"
3,9360,"Versorgungseinrichtungen"
2,940,"Soziale Einrichtungen"
3,9400,"Soziale Einrichtungen allgemein"
3,9410,"Wohnung/Gästehaus"
3,9420,"Wohnheim"
3,9430,"Sonstige soziale Einrichtungen"
2,950,"Übrige Ausbildungseinrichtungen"
3,9500,"Übrige Ausbildungseinrichtungen allgemein"
3,9510,"Studienkolleg"
3,9520,"Schulen für nichtakademische Ausbildungsgänge"
3,9530,"Sonstige Bildungseinrichtungen"
3,9540,"Sportstätten"
2,960,"Mit der Hochschule verbundene sowie hochschulfremde Einrichtungen"
3,9600,"Mit der Hochschule verbundene Einrichtungen allgemein"
3,9610,"Studentenwerk"
3,9620,"Staatliche Prüfungsämter"
3,9630,"Max-Planck-Institute"
3,9640,"Materialprüfungsanstalten"
3,9650,"Einrichtungen des öffentlichen Gesundheitswesens"
3,9660,"Hochschulbauamt"
3,9665,"Kirchliche Prüfungsämter"
3,9670,"Landesanstalten"
3,9675,"Fraunhofer-Institute"
3,9680,"Sonstige hochschulfremde Institutionen"
1,20,"Zentrale Einrichtungen der Hochschulkliniken (nur Humanmedizin)"
2,970,"Kliniken insgesamt, Zentrale Dienste"
3,8900,"Zentrale Dienste der Kliniken allgemein"
3,8905,"Ambulanz, Konsiliardienst"
3,8910,"Klinikverwaltung (einschl. Rechenzentrum)"
3,8915,"Pflegedienst"
3,8920,"Zentrale Blutbank"
3,8930,"Apotheke"
3,8940,"Reinigung, Wäsche, Sterilisation"
3,8950,"Zentrallabor"
3,9710,"Zentral verwaltete Hörsäle und Lehrräume"
3,9720,"Zentrale wissenschaftliche Einrichtungen (einschl. Bibliothek)"
3,9730,"Energie, Wasser, Transport"
3,9740,"Werkstätten"
2,980,"Soziale Einrichtungen der Kliniken"
3,9800,"Soziale Einrichtungen der Kliniken allgemein"
3,9805,"Sozialdienst, Patientenbetreuung"
3,9810,"Krankenhausseelsorge"
3,9815,"Patientenbücherei"
3,9820,"Dienstwohnungen"
3,9825,"Wohnheime"
3,9830,"Kindergarten"
2,986,"Übrige Ausbildungseinrichtungen der Kliniken"
3,9860,"Schulen für nichtakademische Ausbildungsgänge"
2,990,"Mit den Kliniken verbundene sowie klinikfremde Einrichtungen"
3,9900,"Mit den Kliniken verbundene Einrichtungen allgemein"
3,9910,"Öffentliches Gesundheitswesen (z.B. Blutalkoholunters.)"
3,9920,"Blutbank anderer Träger"
3,9930,"Geschäft, Gaststätte, Bank, Friseur"
